"WELL_PERMIT_NUM","PERIOD_ID","REPORTING_PERIOD","PRODUCTION_INDICATOR","WASTE_INDICATOR","WELL_STATUS","FARM_NAME_WELL_NUM","SPUD_DATE","GAS_QUANTITY","GAS_PRODUCTION_DAYS","CONDENSATE_QUANTITY","CONDENSATE_PRODUCTION_DAYS","OIL_QUANTITY","OIL_PRODUCTION_DAYS","AVERAGED","GROUP_NO","OPERATOR","OGO_NUM","WELL_COUNTY","WELL_MUNICIPALITY","WELL_LATITUDE","WELL_LONGITUDE","UNCONVENTIONAL","WELL_CONFIGURATION","WELL_TYPE","PRODUCTION_PERIOD_START_DATE","PRODUCTION_PERIOD_END_DATE","NON_PRODUCTION_COMMENTS","ADDITIONAL_COMMENTS","RECORD_SOURCE","SUBMISSION_FINAL_DATE","REPORT_GENERATED_DATE"
"051-24484","20DECP","Dec 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROSUL UNIT 6H","8/29/2012",38558,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.087947,-79.801311,"Yes","Horizontal Well","GAS","12/01/2020","12/31/2020","","","OGRE","01/27/2021","3/01/2023"
"051-24484","20FEBP","Feb 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROSUL UNIT 6H","8/29/2012",40560,29,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.087947,-79.801311,"Yes","Horizontal Well","GAS","2/01/2020","2/29/2020","","","OGRE","03/31/2020","3/01/2023"
"051-24484","20JANP","Jan 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROSUL UNIT 6H","8/29/2012",43300,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.087947,-79.801311,"Yes","Horizontal Well","GAS","1/01/2020","1/31/2020","","","OGRE","03/02/2020","3/01/2023"
"051-24484","20JULP","Jul 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROSUL UNIT 6H","8/29/2012",39768,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.087947,-79.801311,"Yes","Horizontal Well","GAS","7/01/2020","7/31/2020","","","OGRE","08/31/2020","3/01/2023"
"051-24484","20JUNP","Jun 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROSUL UNIT 6H","8/29/2012",38276,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.087947,-79.801311,"Yes","Horizontal Well","GAS","6/01/2020","6/30/2020","","","OGRE","08/04/2020","3/01/2023"
"051-24484","20MARP","Mar 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROSUL UNIT 6H","8/29/2012",43074,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.087947,-79.801311,"Yes","Horizontal Well","GAS","3/01/2020","3/31/2020","","","OGRE","04/29/2020","3/01/2023"
"051-24484","20MAYP","May 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROSUL UNIT 6H","8/29/2012",39487,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.087947,-79.801311,"Yes","Horizontal Well","GAS","5/01/2020","5/31/2020","","","OGRE","06/30/2020","3/01/2023"
"051-24484","20NOVP","Nov 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROSUL UNIT 6H","8/29/2012",37861,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.087947,-79.801311,"Yes","Horizontal Well","GAS","11/01/2020","11/30/2020","","","OGRE","12/17/2020","3/01/2023"
"051-24484","20OCTP","Oct 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROSUL UNIT 6H","8/29/2012",39862,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.087947,-79.801311,"Yes","Horizontal Well","GAS","10/01/2020","10/31/2020","","","OGRE","12/02/2020","3/01/2023"
"051-24484","20SEPP","Sep 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","ROSUL UNIT 6H","8/29/2012",35177,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.087947,-79.801311,"Yes","Horizontal Well","GAS","9/01/2020","9/30/2020","","","OGRE","11/08/2020","3/01/2023"
"051-24607","20APRP","Apr 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 1H","7/29/2014",52944,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118739,-79.786542,"Yes","Horizontal Well","GAS","4/01/2020","4/30/2020","","","OGRE","05/27/2020","3/01/2023"
"051-24607","20AUGP","Aug 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 1H","7/29/2014",48356,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118739,-79.786542,"Yes","Horizontal Well","GAS","8/01/2020","8/31/2020","","","OGRE","09/28/2020","3/01/2023"
"051-24607","20DECP","Dec 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 1H","7/29/2014",48410,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118739,-79.786542,"Yes","Horizontal Well","GAS","12/01/2020","12/31/2020","","","OGRE","01/27/2021","3/01/2023"
"051-24607","20FEBP","Feb 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 1H","7/29/2014",52999,29,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118739,-79.786542,"Yes","Horizontal Well","GAS","2/01/2020","2/29/2020","","","OGRE","03/31/2020","3/01/2023"
"051-24607","20JANP","Jan 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 1H","7/29/2014",56572,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118739,-79.786542,"Yes","Horizontal Well","GAS","1/01/2020","1/31/2020","","","OGRE","03/02/2020","3/01/2023"
"051-24607","20JULP","Jul 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 1H","7/29/2014",52121,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118739,-79.786542,"Yes","Horizontal Well","GAS","7/01/2020","7/31/2020","","","OGRE","08/31/2020","3/01/2023"
"051-24607","20JUNP","Jun 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 1H","7/29/2014",50068,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118739,-79.786542,"Yes","Horizontal Well","GAS","6/01/2020","6/30/2020","","","OGRE","08/04/2020","3/01/2023"
"051-24607","20MARP","Mar 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 1H","7/29/2014",55962,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118739,-79.786542,"Yes","Horizontal Well","GAS","3/01/2020","3/31/2020","","","OGRE","04/29/2020","3/01/2023"
"051-24607","20MAYP","May 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 1H","7/29/2014",51777,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118739,-79.786542,"Yes","Horizontal Well","GAS","5/01/2020","5/31/2020","","","OGRE","06/30/2020","3/01/2023"
"051-24607","20NOVP","Nov 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 1H","7/29/2014",46765,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118739,-79.786542,"Yes","Horizontal Well","GAS","11/01/2020","11/30/2020","","","OGRE","12/17/2020","3/01/2023"
"051-24607","20OCTP","Oct 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 1H","7/29/2014",50067,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118739,-79.786542,"Yes","Horizontal Well","GAS","10/01/2020","10/31/2020","","","OGRE","12/02/2020","3/01/2023"
"051-24607","20SEPP","Sep 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 1H","7/29/2014",46476,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118739,-79.786542,"Yes","Horizontal Well","GAS","9/01/2020","9/30/2020","","","OGRE","11/08/2020","3/01/2023"
"051-24608","20APRP","Apr 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 2H","7/29/2014",45485,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.1187,-79.786556,"Yes","Horizontal Well","GAS","4/01/2020","4/30/2020","","","OGRE","05/27/2020","3/01/2023"
"051-24608","20AUGP","Aug 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 2H","7/29/2014",40997,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.1187,-79.786556,"Yes","Horizontal Well","GAS","8/01/2020","8/31/2020","","","OGRE","09/28/2020","3/01/2023"
"051-24608","20DECP","Dec 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 2H","7/29/2014",41535,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.1187,-79.786556,"Yes","Horizontal Well","GAS","12/01/2020","12/31/2020","","","OGRE","01/27/2021","3/01/2023"
"051-24608","20FEBP","Feb 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 2H","7/29/2014",45860,29,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.1187,-79.786556,"Yes","Horizontal Well","GAS","2/01/2020","2/29/2020","","","OGRE","03/31/2020","3/01/2023"
"051-24608","20JANP","Jan 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 2H","7/29/2014",48690,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.1187,-79.786556,"Yes","Horizontal Well","GAS","1/01/2020","1/31/2020","","","OGRE","03/02/2020","3/01/2023"
"051-24608","20JULP","Jul 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 2H","7/29/2014",44564,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.1187,-79.786556,"Yes","Horizontal Well","GAS","7/01/2020","7/31/2020","","","OGRE","08/31/2020","3/01/2023"
"051-24608","20JUNP","Jun 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 2H","7/29/2014",42194,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.1187,-79.786556,"Yes","Horizontal Well","GAS","6/01/2020","6/30/2020","","","OGRE","08/04/2020","3/01/2023"
"051-24608","20MARP","Mar 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 2H","7/29/2014",48396,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.1187,-79.786556,"Yes","Horizontal Well","GAS","3/01/2020","3/31/2020","","","OGRE","04/29/2020","3/01/2023"
"051-24608","20MAYP","May 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 2H","7/29/2014",43542,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.1187,-79.786556,"Yes","Horizontal Well","GAS","5/01/2020","5/31/2020","","","OGRE","06/30/2020","3/01/2023"
"051-24608","20NOVP","Nov 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 2H","7/29/2014",40093,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.1187,-79.786556,"Yes","Horizontal Well","GAS","11/01/2020","11/30/2020","","","OGRE","12/17/2020","3/01/2023"
"051-24608","20OCTP","Oct 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 2H","7/29/2014",42720,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.1187,-79.786556,"Yes","Horizontal Well","GAS","10/01/2020","10/31/2020","","","OGRE","12/02/2020","3/01/2023"
"051-24608","20SEPP","Sep 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 2H","7/29/2014",39965,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.1187,-79.786556,"Yes","Horizontal Well","GAS","9/01/2020","9/30/2020","","","OGRE","11/08/2020","3/01/2023"
"051-24609","20APRP","Apr 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 3H","7/29/2014",43024,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118661,-79.786567,"Yes","Horizontal Well","GAS","4/01/2020","4/30/2020","","","OGRE","05/27/2020","3/01/2023"
"051-24609","20AUGP","Aug 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 3H","7/29/2014",37283,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118661,-79.786567,"Yes","Horizontal Well","GAS","8/01/2020","8/31/2020","","","OGRE","09/28/2020","3/01/2023"
"051-24609","20DECP","Dec 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 3H","7/29/2014",35632,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118661,-79.786567,"Yes","Horizontal Well","GAS","12/01/2020","12/31/2020","","","OGRE","01/27/2021","3/01/2023"
"051-24609","20FEBP","Feb 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 3H","7/29/2014",43599,29,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118661,-79.786567,"Yes","Horizontal Well","GAS","2/01/2020","2/29/2020","","","OGRE","03/31/2020","3/01/2023"
"051-24609","20JANP","Jan 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 3H","7/29/2014",45592,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118661,-79.786567,"Yes","Horizontal Well","GAS","1/01/2020","1/31/2020","","","OGRE","03/02/2020","3/01/2023"
"051-24609","20JULP","Jul 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 3H","7/29/2014",41578,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118661,-79.786567,"Yes","Horizontal Well","GAS","7/01/2020","7/31/2020","","","OGRE","08/31/2020","3/01/2023"
"051-24609","20JUNP","Jun 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 3H","7/29/2014",39628,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118661,-79.786567,"Yes","Horizontal Well","GAS","6/01/2020","6/30/2020","","","OGRE","08/04/2020","3/01/2023"
"051-24609","20MARP","Mar 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 3H","7/29/2014",46127,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118661,-79.786567,"Yes","Horizontal Well","GAS","3/01/2020","3/31/2020","","","OGRE","04/29/2020","3/01/2023"
"051-24609","20MAYP","May 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 3H","7/29/2014",40476,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118661,-79.786567,"Yes","Horizontal Well","GAS","5/01/2020","5/31/2020","","","OGRE","06/30/2020","3/01/2023"
"051-24609","20NOVP","Nov 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 3H","7/29/2014",36820,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118661,-79.786567,"Yes","Horizontal Well","GAS","11/01/2020","11/30/2020","","","OGRE","12/17/2020","3/01/2023"
"051-24609","20OCTP","Oct 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 3H","7/29/2014",39389,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118661,-79.786567,"Yes","Horizontal Well","GAS","10/01/2020","10/31/2020","","","OGRE","12/02/2020","3/01/2023"
"051-24609","20SEPP","Sep 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 3H","7/29/2014",37860,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118661,-79.786567,"Yes","Horizontal Well","GAS","9/01/2020","9/30/2020","","","OGRE","11/08/2020","3/01/2023"
"051-24610","20APRP","Apr 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 4H","7/30/2014",55217,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118619,-79.786581,"Yes","Horizontal Well","GAS","4/01/2020","4/30/2020","","","OGRE","05/27/2020","3/01/2023"
"051-24610","20AUGP","Aug 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 4H","7/30/2014",49322,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118619,-79.786581,"Yes","Horizontal Well","GAS","8/01/2020","8/31/2020","","","OGRE","09/28/2020","3/01/2023"
"051-24610","20DECP","Dec 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 4H","7/30/2014",48173,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118619,-79.786581,"Yes","Horizontal Well","GAS","12/01/2020","12/31/2020","","","OGRE","01/27/2021","3/01/2023"
"051-24610","20FEBP","Feb 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 4H","7/30/2014",55710,29,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118619,-79.786581,"Yes","Horizontal Well","GAS","2/01/2020","2/29/2020","","","OGRE","03/31/2020","3/01/2023"
"051-24610","20JANP","Jan 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 4H","7/30/2014",56531,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118619,-79.786581,"Yes","Horizontal Well","GAS","1/01/2020","1/31/2020","","","OGRE","03/02/2020","3/01/2023"
"051-24610","20JULP","Jul 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 4H","7/30/2014",53652,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118619,-79.786581,"Yes","Horizontal Well","GAS","7/01/2020","7/31/2020","","","OGRE","08/31/2020","3/01/2023"
"051-24610","20JUNP","Jun 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 4H","7/30/2014",51507,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118619,-79.786581,"Yes","Horizontal Well","GAS","6/01/2020","6/30/2020","","","OGRE","08/04/2020","3/01/2023"
"051-24610","20MARP","Mar 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 4H","7/30/2014",58796,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118619,-79.786581,"Yes","Horizontal Well","GAS","3/01/2020","3/31/2020","","","OGRE","04/29/2020","3/01/2023"
"051-24610","20MAYP","May 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 4H","7/30/2014",52391,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118619,-79.786581,"Yes","Horizontal Well","GAS","5/01/2020","5/31/2020","","","OGRE","06/30/2020","3/01/2023"
"051-24610","20NOVP","Nov 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 4H","7/30/2014",47117,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118619,-79.786581,"Yes","Horizontal Well","GAS","11/01/2020","11/30/2020","","","OGRE","12/17/2020","3/01/2023"
"051-24610","20OCTP","Oct 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 4H","7/30/2014",50780,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118619,-79.786581,"Yes","Horizontal Well","GAS","10/01/2020","10/31/2020","","","OGRE","12/02/2020","3/01/2023"
"051-24610","20SEPP","Sep 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 4H","7/30/2014",47111,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118619,-79.786581,"Yes","Horizontal Well","GAS","9/01/2020","9/30/2020","","","OGRE","11/08/2020","3/01/2023"
"051-24611","20APRP","Apr 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 5H","7/30/2014",45652,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118581,-79.786594,"Yes","Horizontal Well","GAS","4/01/2020","4/30/2020","","","OGRE","05/27/2020","3/01/2023"
"051-24611","20AUGP","Aug 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 5H","7/30/2014",38318,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118581,-79.786594,"Yes","Horizontal Well","GAS","8/01/2020","8/31/2020","","","OGRE","09/28/2020","3/01/2023"
"051-24611","20DECP","Dec 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 5H","7/30/2014",40489,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118581,-79.786594,"Yes","Horizontal Well","GAS","12/01/2020","12/31/2020","","","OGRE","01/27/2021","3/01/2023"
"051-24611","20FEBP","Feb 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 5H","7/30/2014",45951,29,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118581,-79.786594,"Yes","Horizontal Well","GAS","2/01/2020","2/29/2020","","","OGRE","03/31/2020","3/01/2023"
"051-24611","20JANP","Jan 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 5H","7/30/2014",48997,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118581,-79.786594,"Yes","Horizontal Well","GAS","1/01/2020","1/31/2020","","","OGRE","03/02/2020","3/01/2023"
"051-24611","20JULP","Jul 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 5H","7/30/2014",40861,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118581,-79.786594,"Yes","Horizontal Well","GAS","7/01/2020","7/31/2020","","","OGRE","08/31/2020","3/01/2023"
"051-24611","20JUNP","Jun 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 5H","7/30/2014",38927,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118581,-79.786594,"Yes","Horizontal Well","GAS","6/01/2020","6/30/2020","","","OGRE","08/04/2020","3/01/2023"
"051-24611","20MARP","Mar 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 5H","7/30/2014",48674,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118581,-79.786594,"Yes","Horizontal Well","GAS","3/01/2020","3/31/2020","","","OGRE","04/29/2020","3/01/2023"
"051-24611","20MAYP","May 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 5H","7/30/2014",43395,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118581,-79.786594,"Yes","Horizontal Well","GAS","5/01/2020","5/31/2020","","","OGRE","06/30/2020","3/01/2023"
"051-24611","20NOVP","Nov 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 5H","7/30/2014",38485,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118581,-79.786594,"Yes","Horizontal Well","GAS","11/01/2020","11/30/2020","","","OGRE","12/17/2020","3/01/2023"
"051-24611","20OCTP","Oct 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 5H","7/30/2014",41481,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118581,-79.786594,"Yes","Horizontal Well","GAS","10/01/2020","10/31/2020","","","OGRE","12/02/2020","3/01/2023"
"051-24611","20SEPP","Sep 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 5H","7/30/2014",37051,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118581,-79.786594,"Yes","Horizontal Well","GAS","9/01/2020","9/30/2020","","","OGRE","11/08/2020","3/01/2023"
"051-24612","20APRP","Apr 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 6H","7/31/2014",38826,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118539,-79.786606,"Yes","Horizontal Well","GAS","4/01/2020","4/30/2020","","","OGRE","05/27/2020","3/01/2023"
"051-24612","20AUGP","Aug 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 6H","7/31/2014",34442,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118539,-79.786606,"Yes","Horizontal Well","GAS","8/01/2020","8/31/2020","","","OGRE","09/28/2020","3/01/2023"
"051-24612","20DECP","Dec 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 6H","7/31/2014",28662,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118539,-79.786606,"Yes","Horizontal Well","GAS","12/01/2020","12/31/2020","","","OGRE","01/27/2021","3/01/2023"
"051-24612","20FEBP","Feb 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 6H","7/31/2014",39292,29,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118539,-79.786606,"Yes","Horizontal Well","GAS","2/01/2020","2/29/2020","","","OGRE","03/31/2020","3/01/2023"
"051-24612","20JANP","Jan 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 6H","7/31/2014",41827,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118539,-79.786606,"Yes","Horizontal Well","GAS","1/01/2020","1/31/2020","","","OGRE","03/02/2020","3/01/2023"
"051-24612","20JULP","Jul 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 6H","7/31/2014",37851,31,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118539,-79.786606,"Yes","Horizontal Well","GAS","7/01/2020","7/31/2020","","","OGRE","08/31/2020","3/01/2023"
"051-24612","20JUNP","Jun 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","SICKLE UNIT 6H","7/31/2014",36135,30,"","","","","No","","EQT CHAP LLC","OGO-39307","FAYETTE","WASHINGTON",40.118539,-79.786606,"Yes","Horizontal Well","GAS","6/01/2020","6/30/2020","","","OGRE","08/04/2020","3/01/2023"
