"WELL_PERMIT_NUM","PERIOD_ID","REPORTING_PERIOD","PRODUCTION_INDICATOR","WASTE_INDICATOR","WELL_STATUS","FARM_NAME_WELL_NUM","SPUD_DATE","GAS_QUANTITY","GAS_PRODUCTION_DAYS","CONDENSATE_QUANTITY","CONDENSATE_PRODUCTION_DAYS","OIL_QUANTITY","OIL_PRODUCTION_DAYS","AVERAGED","GROUP_NO","OPERATOR","OGO_NUM","WELL_COUNTY","WELL_MUNICIPALITY","WELL_LATITUDE","WELL_LONGITUDE","UNCONVENTIONAL","WELL_CONFIGURATION","WELL_TYPE","PRODUCTION_PERIOD_START_DATE","PRODUCTION_PERIOD_END_DATE","NON_PRODUCTION_COMMENTS","ADDITIONAL_COMMENTS","RECORD_SOURCE","SUBMISSION_FINAL_DATE","REPORT_GENERATED_DATE"
"081-20798","20APRP","Apr 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","CYNTHIA M KNISPEL A 5H","1/26/2012",10180.72,30,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.405686,-77.220875,"Yes","Horizontal Well","GAS","4/01/2020","4/30/2020","","","OGRE","06/12/2020","3/01/2023"
"081-20798","20AUGP","Aug 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","CYNTHIA M KNISPEL A 5H","1/26/2012",16020.66,31,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.405686,-77.220875,"Yes","Horizontal Well","GAS","8/01/2020","8/31/2020","","","OGRE","10/15/2020","3/01/2023"
"081-20798","20DECP","Dec 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","CYNTHIA M KNISPEL A 5H","1/26/2012",15217.37,31,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.405686,-77.220875,"Yes","Horizontal Well","GAS","12/01/2020","12/31/2020","","","OGRE","02/12/2021","3/01/2023"
"081-20798","20FEBP","Feb 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","CYNTHIA M KNISPEL A 5H","1/26/2012",9607.2,28,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.405686,-77.220875,"Yes","Horizontal Well","GAS","2/01/2020","2/29/2020","","","OGRE","04/13/2020","3/01/2023"
"081-20798","20JANP","Jan 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","CYNTHIA M KNISPEL A 5H","1/26/2012",10152.62,30,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.405686,-77.220875,"Yes","Horizontal Well","GAS","1/01/2020","1/31/2020","","","OGRE","03/13/2020","3/01/2023"
"081-20798","20JULP","Jul 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","CYNTHIA M KNISPEL A 5H","1/26/2012",16395.24,31,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.405686,-77.220875,"Yes","Horizontal Well","GAS","7/01/2020","7/31/2020","","","OGRE","09/14/2020","3/01/2023"
"081-20798","20JUNP","Jun 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","CYNTHIA M KNISPEL A 5H","1/26/2012",14513.65,30,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.405686,-77.220875,"Yes","Horizontal Well","GAS","6/01/2020","6/30/2020","","","OGRE","08/14/2020","3/01/2023"
"081-20798","20MARP","Mar 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","CYNTHIA M KNISPEL A 5H","1/26/2012",10807.02,30,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.405686,-77.220875,"Yes","Horizontal Well","GAS","3/01/2020","3/31/2020","","","OGRE","05/15/2020","3/01/2023"
"081-20798","20MAYP","May 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","CYNTHIA M KNISPEL A 5H","1/26/2012",11459.18,29,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.405686,-77.220875,"Yes","Horizontal Well","GAS","5/01/2020","5/31/2020","","","OGRE","07/15/2020","3/01/2023"
"081-20798","20NOVP","Nov 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","CYNTHIA M KNISPEL A 5H","1/26/2012",14606.47,30,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.405686,-77.220875,"Yes","Horizontal Well","GAS","11/01/2020","11/30/2020","","","OGRE","01/14/2021","3/01/2023"
"081-20798","20OCTP","Oct 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","CYNTHIA M KNISPEL A 5H","1/26/2012",14425.92,30,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.405686,-77.220875,"Yes","Horizontal Well","GAS","10/01/2020","10/31/2020","","","OGRE","12/14/2020","3/01/2023"
"081-20798","20SEPP","Sep 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","CYNTHIA M KNISPEL A 5H","1/26/2012",16107.68,30,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.405686,-77.220875,"Yes","Horizontal Well","GAS","9/01/2020","9/30/2020","","","OGRE","11/13/2020","3/01/2023"
"081-21003","20APRP","Apr 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 7H","9/24/2012",38828.78,30,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404811,-77.156244,"Yes","Horizontal Well","GAS","4/01/2020","4/30/2020","","","OGRE","06/12/2020","3/01/2023"
"081-21003","20AUGP","Aug 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 7H","9/24/2012",35818.69,31,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404811,-77.156244,"Yes","Horizontal Well","GAS","8/01/2020","8/31/2020","","","OGRE","10/15/2020","3/01/2023"
"081-21003","20DECP","Dec 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 7H","9/24/2012",33711.23,31,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404811,-77.156244,"Yes","Horizontal Well","GAS","12/01/2020","12/31/2020","","","OGRE","02/12/2021","3/01/2023"
"081-21003","20FEBP","Feb 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 7H","9/24/2012",38955.8,29,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404811,-77.156244,"Yes","Horizontal Well","GAS","2/01/2020","2/29/2020","","","OGRE","04/13/2020","3/01/2023"
"081-21003","20JANP","Jan 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 7H","9/24/2012",42474.62,31,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404811,-77.156244,"Yes","Horizontal Well","GAS","1/01/2020","1/31/2020","","","OGRE","03/13/2020","3/01/2023"
"081-21003","20JULP","Jul 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 7H","9/24/2012",38141.81,31,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404811,-77.156244,"Yes","Horizontal Well","GAS","7/01/2020","7/31/2020","","","OGRE","09/14/2020","3/01/2023"
"081-21003","20JUNP","Jun 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 7H","9/24/2012",37173.74,30,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404811,-77.156244,"Yes","Horizontal Well","GAS","6/01/2020","6/30/2020","","","OGRE","08/14/2020","3/01/2023"
"081-21003","20MARP","Mar 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 7H","9/24/2012",41542.99,31,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404811,-77.156244,"Yes","Horizontal Well","GAS","3/01/2020","3/31/2020","","","OGRE","05/15/2020","3/01/2023"
"081-21003","20MAYP","May 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 7H","9/24/2012",38842.91,31,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404811,-77.156244,"Yes","Horizontal Well","GAS","5/01/2020","5/31/2020","","","OGRE","07/15/2020","3/01/2023"
"081-21003","20NOVP","Nov 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 7H","9/24/2012",34079.13,30,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404811,-77.156244,"Yes","Horizontal Well","GAS","11/01/2020","11/30/2020","","","OGRE","01/14/2021","3/01/2023"
"081-21003","20OCTP","Oct 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 7H","9/24/2012",35411.7,31,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404811,-77.156244,"Yes","Horizontal Well","GAS","10/01/2020","10/31/2020","","","OGRE","12/14/2020","3/01/2023"
"081-21003","20SEPP","Sep 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 7H","9/24/2012",35136.9,30,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404811,-77.156244,"Yes","Horizontal Well","GAS","9/01/2020","9/30/2020","","","OGRE","11/13/2020","3/01/2023"
"081-21004","20APRP","Apr 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 8H","9/25/2012",36485.74,30,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.4048,-77.156297,"Yes","Horizontal Well","GAS","4/01/2020","4/30/2020","","","OGRE","06/12/2020","3/01/2023"
"081-21004","20AUGP","Aug 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 8H","9/25/2012",32928.35,31,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.4048,-77.156297,"Yes","Horizontal Well","GAS","8/01/2020","8/31/2020","","","OGRE","10/15/2020","3/01/2023"
"081-21004","20DECP","Dec 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 8H","9/25/2012",31606.07,31,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.4048,-77.156297,"Yes","Horizontal Well","GAS","12/01/2020","12/31/2020","","","OGRE","02/12/2021","3/01/2023"
"081-21004","20FEBP","Feb 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 8H","9/25/2012",36551.11,29,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.4048,-77.156297,"Yes","Horizontal Well","GAS","2/01/2020","2/29/2020","","","OGRE","04/13/2020","3/01/2023"
"081-21004","20JANP","Jan 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 8H","9/25/2012",40394.45,31,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.4048,-77.156297,"Yes","Horizontal Well","GAS","1/01/2020","1/31/2020","","","OGRE","03/13/2020","3/01/2023"
"081-21004","20JULP","Jul 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 8H","9/25/2012",36110.6,31,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.4048,-77.156297,"Yes","Horizontal Well","GAS","7/01/2020","7/31/2020","","","OGRE","09/14/2020","3/01/2023"
"081-21004","20JUNP","Jun 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 8H","9/25/2012",35040.74,30,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.4048,-77.156297,"Yes","Horizontal Well","GAS","6/01/2020","6/30/2020","","","OGRE","08/14/2020","3/01/2023"
"081-21004","20MARP","Mar 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 8H","9/25/2012",39270.72,31,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.4048,-77.156297,"Yes","Horizontal Well","GAS","3/01/2020","3/31/2020","","","OGRE","05/15/2020","3/01/2023"
"081-21004","20MAYP","May 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 8H","9/25/2012",36594.8,31,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.4048,-77.156297,"Yes","Horizontal Well","GAS","5/01/2020","5/31/2020","","","OGRE","07/15/2020","3/01/2023"
"081-21004","20NOVP","Nov 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 8H","9/25/2012",30055.97,30,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.4048,-77.156297,"Yes","Horizontal Well","GAS","11/01/2020","11/30/2020","","","OGRE","01/14/2021","3/01/2023"
"081-21004","20OCTP","Oct 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 8H","9/25/2012",32541.22,31,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.4048,-77.156297,"Yes","Horizontal Well","GAS","10/01/2020","10/31/2020","","","OGRE","12/14/2020","3/01/2023"
"081-21004","20SEPP","Sep 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 8H","9/25/2012",33485.7,30,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.4048,-77.156297,"Yes","Horizontal Well","GAS","9/01/2020","9/30/2020","","","OGRE","11/13/2020","3/01/2023"
"081-21005","20APRP","Apr 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 10H","9/26/2012",32913.85,30,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404781,-77.156403,"Yes","Horizontal Well","GAS","4/01/2020","4/30/2020","","","OGRE","06/12/2020","3/01/2023"
"081-21005","20AUGP","Aug 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 10H","9/26/2012",29859.46,31,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404781,-77.156403,"Yes","Horizontal Well","GAS","8/01/2020","8/31/2020","","","OGRE","10/15/2020","3/01/2023"
"081-21005","20DECP","Dec 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 10H","9/26/2012",26154.71,31,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404781,-77.156403,"Yes","Horizontal Well","GAS","12/01/2020","12/31/2020","","","OGRE","02/12/2021","3/01/2023"
"081-21005","20FEBP","Feb 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 10H","9/26/2012",33378.8,29,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404781,-77.156403,"Yes","Horizontal Well","GAS","2/01/2020","2/29/2020","","","OGRE","04/13/2020","3/01/2023"
"081-21005","20JANP","Jan 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 10H","9/26/2012",36418.49,31,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404781,-77.156403,"Yes","Horizontal Well","GAS","1/01/2020","1/31/2020","","","OGRE","03/13/2020","3/01/2023"
"081-21005","20JULP","Jul 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 10H","9/26/2012",26704.04,31,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404781,-77.156403,"Yes","Horizontal Well","GAS","7/01/2020","7/31/2020","","","OGRE","09/14/2020","3/01/2023"
"081-21005","20JUNP","Jun 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 10H","9/26/2012",25173.8,30,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404781,-77.156403,"Yes","Horizontal Well","GAS","6/01/2020","6/30/2020","","","OGRE","08/14/2020","3/01/2023"
"081-21005","20MARP","Mar 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 10H","9/26/2012",35364.4,31,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404781,-77.156403,"Yes","Horizontal Well","GAS","3/01/2020","3/31/2020","","","OGRE","05/15/2020","3/01/2023"
"081-21005","20MAYP","May 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 10H","9/26/2012",32553.42,31,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404781,-77.156403,"Yes","Horizontal Well","GAS","5/01/2020","5/31/2020","","","OGRE","07/15/2020","3/01/2023"
"081-21005","20NOVP","Nov 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 10H","9/26/2012",27779.06,30,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404781,-77.156403,"Yes","Horizontal Well","GAS","11/01/2020","11/30/2020","","","OGRE","01/14/2021","3/01/2023"
"081-21005","20OCTP","Oct 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 10H","9/26/2012",30973.94,31,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404781,-77.156403,"Yes","Horizontal Well","GAS","10/01/2020","10/31/2020","","","OGRE","12/14/2020","3/01/2023"
"081-21005","20SEPP","Sep 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 10H","9/26/2012",31258.41,30,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404781,-77.156403,"Yes","Horizontal Well","GAS","9/01/2020","9/30/2020","","","OGRE","11/13/2020","3/01/2023"
"081-21007","20APRP","Apr 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 9H","9/25/2012",30345.71,30,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404789,-77.15635,"Yes","Horizontal Well","GAS","4/01/2020","4/30/2020","","","OGRE","06/12/2020","3/01/2023"
"081-21007","20AUGP","Aug 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 9H","9/25/2012",31701.87,31,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404789,-77.15635,"Yes","Horizontal Well","GAS","8/01/2020","8/31/2020","","","OGRE","10/15/2020","3/01/2023"
"081-21007","20DECP","Dec 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 9H","9/25/2012",29491.39,31,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404789,-77.15635,"Yes","Horizontal Well","GAS","12/01/2020","12/31/2020","","","OGRE","02/12/2021","3/01/2023"
"081-21007","20FEBP","Feb 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 9H","9/25/2012",33342.97,29,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404789,-77.15635,"Yes","Horizontal Well","GAS","2/01/2020","2/29/2020","","","OGRE","04/13/2020","3/01/2023"
"081-21007","20JANP","Jan 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 9H","9/25/2012",36222.73,31,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404789,-77.15635,"Yes","Horizontal Well","GAS","1/01/2020","1/31/2020","","","OGRE","03/13/2020","3/01/2023"
"081-21007","20JULP","Jul 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 9H","9/25/2012",24265.12,31,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404789,-77.15635,"Yes","Horizontal Well","GAS","7/01/2020","7/31/2020","","","OGRE","09/14/2020","3/01/2023"
"081-21007","20JUNP","Jun 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 9H","9/25/2012",23777.21,30,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404789,-77.15635,"Yes","Horizontal Well","GAS","6/01/2020","6/30/2020","","","OGRE","08/14/2020","3/01/2023"
"081-21007","20MARP","Mar 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 9H","9/25/2012",35248.65,31,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404789,-77.15635,"Yes","Horizontal Well","GAS","3/01/2020","3/31/2020","","","OGRE","05/15/2020","3/01/2023"
"081-21007","20MAYP","May 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 9H","9/25/2012",29629.55,31,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404789,-77.15635,"Yes","Horizontal Well","GAS","5/01/2020","5/31/2020","","","OGRE","07/15/2020","3/01/2023"
"081-21007","20NOVP","Nov 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 9H","9/25/2012",29317.74,30,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404789,-77.15635,"Yes","Horizontal Well","GAS","11/01/2020","11/30/2020","","","OGRE","01/14/2021","3/01/2023"
"081-21007","20OCTP","Oct 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 9H","9/25/2012",29253.1,31,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404789,-77.15635,"Yes","Horizontal Well","GAS","10/01/2020","10/31/2020","","","OGRE","12/14/2020","3/01/2023"
"081-21007","20SEPP","Sep 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 9H","9/25/2012",30775.01,30,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404789,-77.15635,"Yes","Horizontal Well","GAS","9/01/2020","9/30/2020","","","OGRE","11/13/2020","3/01/2023"
"081-21008","20APRP","Apr 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 11H","9/26/2012",26790.27,30,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404769,-77.156456,"Yes","Horizontal Well","GAS","4/01/2020","4/30/2020","","","OGRE","06/12/2020","3/01/2023"
"081-21008","20AUGP","Aug 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 11H","9/26/2012",27537.96,31,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404769,-77.156456,"Yes","Horizontal Well","GAS","8/01/2020","8/31/2020","","","OGRE","10/15/2020","3/01/2023"
"081-21008","20DECP","Dec 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 11H","9/26/2012",29178.94,31,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404769,-77.156456,"Yes","Horizontal Well","GAS","12/01/2020","12/31/2020","","","OGRE","02/12/2021","3/01/2023"
"081-21008","20FEBP","Feb 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 11H","9/26/2012",26739.65,29,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404769,-77.156456,"Yes","Horizontal Well","GAS","2/01/2020","2/29/2020","","","OGRE","04/13/2020","3/01/2023"
"081-21008","20JANP","Jan 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 11H","9/26/2012",29866.34,31,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404769,-77.156456,"Yes","Horizontal Well","GAS","1/01/2020","1/31/2020","","","OGRE","03/13/2020","3/01/2023"
"081-21008","20JULP","Jul 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 11H","9/26/2012",24041.57,31,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404769,-77.156456,"Yes","Horizontal Well","GAS","7/01/2020","7/31/2020","","","OGRE","09/14/2020","3/01/2023"
"081-21008","20JUNP","Jun 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 11H","9/26/2012",23788.93,30,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404769,-77.156456,"Yes","Horizontal Well","GAS","6/01/2020","6/30/2020","","","OGRE","08/14/2020","3/01/2023"
"081-21008","20MARP","Mar 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 11H","9/26/2012",30515.78,31,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404769,-77.156456,"Yes","Horizontal Well","GAS","3/01/2020","3/31/2020","","","OGRE","05/15/2020","3/01/2023"
"081-21008","20MAYP","May 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 11H","9/26/2012",26272.97,31,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404769,-77.156456,"Yes","Horizontal Well","GAS","5/01/2020","5/31/2020","","","OGRE","07/15/2020","3/01/2023"
"081-21008","20NOVP","Nov 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 11H","9/26/2012",24511.09,30,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404769,-77.156456,"Yes","Horizontal Well","GAS","11/01/2020","11/30/2020","","","OGRE","01/14/2021","3/01/2023"
"081-21008","20OCTP","Oct 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 11H","9/26/2012",30259.81,31,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404769,-77.156456,"Yes","Horizontal Well","GAS","10/01/2020","10/31/2020","","","OGRE","12/14/2020","3/01/2023"
"081-21008","20SEPP","Sep 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","RED FOX H&FC B 11H","9/26/2012",24668.06,29,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.404769,-77.156456,"Yes","Horizontal Well","GAS","9/01/2020","9/30/2020","","","OGRE","11/13/2020","3/01/2023"
"081-21011","20APRP","Apr 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","HARRY W STRYKER A 5H","1/24/2013",113298.59,30,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.422389,-77.187822,"Yes","Horizontal Well","GAS","4/01/2020","4/30/2020","","","OGRE","06/12/2020","3/01/2023"
"081-21011","20AUGP","Aug 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","HARRY W STRYKER A 5H","1/24/2013",98401.96,31,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.422389,-77.187822,"Yes","Horizontal Well","GAS","8/01/2020","8/31/2020","","","OGRE","10/15/2020","3/01/2023"
"081-21011","20DECP","Dec 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","HARRY W STRYKER A 5H","1/24/2013",91323.77,31,"","","","","No","","EQT ARO LLC","OGO-68942","LYCOMING","COGAN HOUSE",41.422389,-77.187822,"Yes","Horizontal Well","GAS","12/01/2020","12/31/2020","","","OGRE","02/12/2021","3/01/2023"
