"WELL_PERMIT_NUM","PERIOD_ID","REPORTING_PERIOD","PRODUCTION_INDICATOR","WASTE_INDICATOR","WELL_STATUS","FARM_NAME_WELL_NUM","SPUD_DATE","GAS_QUANTITY","GAS_PRODUCTION_DAYS","CONDENSATE_QUANTITY","CONDENSATE_PRODUCTION_DAYS","OIL_QUANTITY","OIL_PRODUCTION_DAYS","AVERAGED","GROUP_NO","OPERATOR","OGO_NUM","WELL_COUNTY","WELL_MUNICIPALITY","WELL_LATITUDE","WELL_LONGITUDE","UNCONVENTIONAL","WELL_CONFIGURATION","WELL_TYPE","PRODUCTION_PERIOD_START_DATE","PRODUCTION_PERIOD_END_DATE","NON_PRODUCTION_COMMENTS","ADDITIONAL_COMMENTS","RECORD_SOURCE","SUBMISSION_FINAL_DATE","REPORT_GENERATED_DATE"
"059-25954","20JULP","Jul 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","PATTERSON CREEK 590911","9/04/2012",28292,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.935875,-80.308069,"Yes","Horizontal Well","GAS","7/01/2020","7/31/2020","","","OGRE","09/14/2020","3/01/2023"
"059-25954","20JUNP","Jun 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","PATTERSON CREEK 590911","9/04/2012",32255,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.935875,-80.308069,"Yes","Horizontal Well","GAS","6/01/2020","6/30/2020","","","OGRE","08/10/2020","3/01/2023"
"059-25954","20MARP","Mar 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","PATTERSON CREEK 590911","9/04/2012",32237,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.935875,-80.308069,"Yes","Horizontal Well","GAS","3/01/2020","3/31/2020","","","OGRE","05/13/2020","3/01/2023"
"059-25954","20MAYP","May 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","PATTERSON CREEK 590911","9/04/2012",33598,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.935875,-80.308069,"Yes","Horizontal Well","GAS","5/01/2020","5/31/2020","","","OGRE","07/14/2020","3/01/2023"
"059-25954","20NOVP","Nov 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","PATTERSON CREEK 590911","9/04/2012",25935.05,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.935875,-80.308069,"Yes","Horizontal Well","GAS","11/01/2020","11/30/2020","","","OGRE","01/13/2021","3/01/2023"
"059-25954","20OCTP","Oct 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","PATTERSON CREEK 590911","9/04/2012",28920,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.935875,-80.308069,"Yes","Horizontal Well","GAS","10/01/2020","10/31/2020","","","OGRE","12/15/2020","3/01/2023"
"059-25954","20SEPP","Sep 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","PATTERSON CREEK 590911","9/04/2012",32050,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.935875,-80.308069,"Yes","Horizontal Well","GAS","9/01/2020","9/30/2020","","","OGRE","11/13/2020","3/01/2023"
"059-25955","20APRP","Apr 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","PATTERSON CREEK 590913","9/05/2012",31531,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.935847,-80.307981,"Yes","Horizontal Well","GAS","4/01/2020","4/30/2020","","","OGRE","06/11/2020","3/01/2023"
"059-25955","20AUGP","Aug 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","PATTERSON CREEK 590913","9/05/2012",30276,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.935847,-80.307981,"Yes","Horizontal Well","GAS","8/01/2020","8/31/2020","","","OGRE","10/14/2020","3/01/2023"
"059-25955","20DECP","Dec 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","PATTERSON CREEK 590913","9/05/2012",25540.32,31,0,0,"","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.935847,-80.307981,"Yes","Horizontal Well","GAS","12/01/2020","12/31/2020","","","OGRE","02/12/2021","3/01/2023"
"059-25955","20FEBP","Feb 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","PATTERSON CREEK 590913","9/05/2012",33438,29,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.935847,-80.307981,"Yes","Horizontal Well","GAS","2/01/2020","2/29/2020","","","OGRE","04/13/2020","3/01/2023"
"059-25955","20JANP","Jan 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","PATTERSON CREEK 590913","9/05/2012",41740,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.935847,-80.307981,"Yes","Horizontal Well","GAS","1/01/2020","1/31/2020","","","OGRE","03/03/2020","3/01/2023"
"059-25955","20JULP","Jul 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","PATTERSON CREEK 590913","9/05/2012",30615,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.935847,-80.307981,"Yes","Horizontal Well","GAS","7/01/2020","7/31/2020","","","OGRE","09/14/2020","3/01/2023"
"059-25955","20JUNP","Jun 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","PATTERSON CREEK 590913","9/05/2012",33818,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.935847,-80.307981,"Yes","Horizontal Well","GAS","6/01/2020","6/30/2020","","","OGRE","08/10/2020","3/01/2023"
"059-25955","20MARP","Mar 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","PATTERSON CREEK 590913","9/05/2012",29517,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.935847,-80.307981,"Yes","Horizontal Well","GAS","3/01/2020","3/31/2020","","","OGRE","05/13/2020","3/01/2023"
"059-25955","20MAYP","May 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","PATTERSON CREEK 590913","9/05/2012",31451,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.935847,-80.307981,"Yes","Horizontal Well","GAS","5/01/2020","5/31/2020","","","OGRE","07/14/2020","3/01/2023"
"059-25955","20NOVP","Nov 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","PATTERSON CREEK 590913","9/05/2012",23011.14,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.935847,-80.307981,"Yes","Horizontal Well","GAS","11/01/2020","11/30/2020","","","OGRE","01/13/2021","3/01/2023"
"059-25955","20OCTP","Oct 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","PATTERSON CREEK 590913","9/05/2012",23743,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.935847,-80.307981,"Yes","Horizontal Well","GAS","10/01/2020","10/31/2020","","","OGRE","12/15/2020","3/01/2023"
"059-25955","20SEPP","Sep 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","PATTERSON CREEK 590913","9/05/2012",33057,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.935847,-80.307981,"Yes","Horizontal Well","GAS","9/01/2020","9/30/2020","","","OGRE","11/13/2020","3/01/2023"
"059-25956","20APRP","Apr 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","PATTERSON CREEK 590914","9/04/2012",41815,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.935833,-80.307936,"Yes","Horizontal Well","GAS","4/01/2020","4/30/2020","","","OGRE","06/11/2020","3/01/2023"
"059-25956","20AUGP","Aug 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","PATTERSON CREEK 590914","9/04/2012",28160,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.935833,-80.307936,"Yes","Horizontal Well","GAS","8/01/2020","8/31/2020","","","OGRE","10/14/2020","3/01/2023"
"059-25956","20DECP","Dec 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","PATTERSON CREEK 590914","9/04/2012",30418.13,31,0,0,"","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.935833,-80.307936,"Yes","Horizontal Well","GAS","12/01/2020","12/31/2020","","","OGRE","02/12/2021","3/01/2023"
"059-25956","20FEBP","Feb 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","PATTERSON CREEK 590914","9/04/2012",39949,29,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.935833,-80.307936,"Yes","Horizontal Well","GAS","2/01/2020","2/29/2020","","","OGRE","04/13/2020","3/01/2023"
"059-25956","20JANP","Jan 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","PATTERSON CREEK 590914","9/04/2012",50862,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.935833,-80.307936,"Yes","Horizontal Well","GAS","1/01/2020","1/31/2020","","","OGRE","03/03/2020","3/01/2023"
"059-25956","20JULP","Jul 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","PATTERSON CREEK 590914","9/04/2012",38080,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.935833,-80.307936,"Yes","Horizontal Well","GAS","7/01/2020","7/31/2020","","","OGRE","09/14/2020","3/01/2023"
"059-25956","20JUNP","Jun 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","PATTERSON CREEK 590914","9/04/2012",38719,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.935833,-80.307936,"Yes","Horizontal Well","GAS","6/01/2020","6/30/2020","","","OGRE","08/10/2020","3/01/2023"
"059-25956","20MARP","Mar 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","PATTERSON CREEK 590914","9/04/2012",43905,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.935833,-80.307936,"Yes","Horizontal Well","GAS","3/01/2020","3/31/2020","","","OGRE","05/13/2020","3/01/2023"
"059-25956","20MAYP","May 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","PATTERSON CREEK 590914","9/04/2012",40109,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.935833,-80.307936,"Yes","Horizontal Well","GAS","5/01/2020","5/31/2020","","","OGRE","07/14/2020","3/01/2023"
"059-25956","20NOVP","Nov 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","PATTERSON CREEK 590914","9/04/2012",33467.22,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.935833,-80.307936,"Yes","Horizontal Well","GAS","11/01/2020","11/30/2020","","","OGRE","01/13/2021","3/01/2023"
"059-25956","20OCTP","Oct 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","PATTERSON CREEK 590914","9/04/2012",37511,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.935833,-80.307936,"Yes","Horizontal Well","GAS","10/01/2020","10/31/2020","","","OGRE","12/15/2020","3/01/2023"
"059-25956","20SEPP","Sep 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","PATTERSON CREEK 590914","9/04/2012",38690,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.935833,-80.307936,"Yes","Horizontal Well","GAS","9/01/2020","9/30/2020","","","OGRE","11/13/2020","3/01/2023"
"059-25959","20APRP","Apr 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","I PIERCE 591348","5/10/2012",35278,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.910522,-80.279344,"Yes","Horizontal Well","GAS","4/01/2020","4/30/2020","","","OGRE","06/11/2020","3/01/2023"
"059-25959","20AUGP","Aug 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","I PIERCE 591348","5/10/2012",35990,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.910522,-80.279344,"Yes","Horizontal Well","GAS","8/01/2020","8/31/2020","","","OGRE","10/14/2020","3/01/2023"
"059-25959","20DECP","Dec 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","I PIERCE 591348","5/10/2012",30191.45,31,0,0,"","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.910522,-80.279344,"Yes","Horizontal Well","GAS","12/01/2020","12/31/2020","","","OGRE","02/12/2021","3/01/2023"
"059-25959","20FEBP","Feb 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","I PIERCE 591348","5/10/2012",28046,29,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.910522,-80.279344,"Yes","Horizontal Well","GAS","2/01/2020","2/29/2020","","","OGRE","04/13/2020","3/01/2023"
"059-25959","20JANP","Jan 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","I PIERCE 591348","5/10/2012",37754,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.910522,-80.279344,"Yes","Horizontal Well","GAS","1/01/2020","1/31/2020","","","OGRE","03/03/2020","3/01/2023"
"059-25959","20JULP","Jul 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","I PIERCE 591348","5/10/2012",37938,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.910522,-80.279344,"Yes","Horizontal Well","GAS","7/01/2020","7/31/2020","","","OGRE","09/14/2020","3/01/2023"
"059-25959","20JUNP","Jun 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","I PIERCE 591348","5/10/2012",38445,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.910522,-80.279344,"Yes","Horizontal Well","GAS","6/01/2020","6/30/2020","","","OGRE","08/10/2020","3/01/2023"
"059-25959","20MARP","Mar 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","I PIERCE 591348","5/10/2012",22872,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.910522,-80.279344,"Yes","Horizontal Well","GAS","3/01/2020","3/31/2020","","","OGRE","05/13/2020","3/01/2023"
"059-25959","20MAYP","May 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","I PIERCE 591348","5/10/2012",39242,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.910522,-80.279344,"Yes","Horizontal Well","GAS","5/01/2020","5/31/2020","","","OGRE","07/14/2020","3/01/2023"
"059-25959","20NOVP","Nov 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","I PIERCE 591348","5/10/2012",29422.1,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.910522,-80.279344,"Yes","Horizontal Well","GAS","11/01/2020","11/30/2020","","","OGRE","01/13/2021","3/01/2023"
"059-25959","20OCTP","Oct 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","I PIERCE 591348","5/10/2012",35228,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.910522,-80.279344,"Yes","Horizontal Well","GAS","10/01/2020","10/31/2020","","","OGRE","12/15/2020","3/01/2023"
"059-25959","20SEPP","Sep 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","I PIERCE 591348","5/10/2012",35901,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.910522,-80.279344,"Yes","Horizontal Well","GAS","9/01/2020","9/30/2020","","","OGRE","11/13/2020","3/01/2023"
"059-25960","20APRP","Apr 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","I PIERCE 591349","5/10/2012",37378,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.910506,-80.279294,"Yes","Horizontal Well","GAS","4/01/2020","4/30/2020","","","OGRE","06/11/2020","3/01/2023"
"059-25960","20AUGP","Aug 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","I PIERCE 591349","5/10/2012",34272,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.910506,-80.279294,"Yes","Horizontal Well","GAS","8/01/2020","8/31/2020","","","OGRE","10/14/2020","3/01/2023"
"059-25960","20DECP","Dec 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","I PIERCE 591349","5/10/2012",27148.7,31,0,0,"","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.910506,-80.279294,"Yes","Horizontal Well","GAS","12/01/2020","12/31/2020","","","OGRE","02/12/2021","3/01/2023"
"059-25960","20FEBP","Feb 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","I PIERCE 591349","5/10/2012",40977,29,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.910506,-80.279294,"Yes","Horizontal Well","GAS","2/01/2020","2/29/2020","","","OGRE","04/13/2020","3/01/2023"
"059-25960","20JANP","Jan 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","I PIERCE 591349","5/10/2012",45485,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.910506,-80.279294,"Yes","Horizontal Well","GAS","1/01/2020","1/31/2020","","","OGRE","03/03/2020","3/01/2023"
"059-25960","20JULP","Jul 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","I PIERCE 591349","5/10/2012",35903,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.910506,-80.279294,"Yes","Horizontal Well","GAS","7/01/2020","7/31/2020","","","OGRE","09/14/2020","3/01/2023"
"059-25960","20JUNP","Jun 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","I PIERCE 591349","5/10/2012",39711,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.910506,-80.279294,"Yes","Horizontal Well","GAS","6/01/2020","6/30/2020","","","OGRE","08/10/2020","3/01/2023"
"059-25960","20MARP","Mar 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","I PIERCE 591349","5/10/2012",36668,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.910506,-80.279294,"Yes","Horizontal Well","GAS","3/01/2020","3/31/2020","","","OGRE","05/13/2020","3/01/2023"
"059-25960","20MAYP","May 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","I PIERCE 591349","5/10/2012",39473,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.910506,-80.279294,"Yes","Horizontal Well","GAS","5/01/2020","5/31/2020","","","OGRE","07/14/2020","3/01/2023"
"059-25960","20NOVP","Nov 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","I PIERCE 591349","5/10/2012",28029.92,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.910506,-80.279294,"Yes","Horizontal Well","GAS","11/01/2020","11/30/2020","","","OGRE","01/13/2021","3/01/2023"
"059-25960","20OCTP","Oct 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","I PIERCE 591349","5/10/2012",37386,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.910506,-80.279294,"Yes","Horizontal Well","GAS","10/01/2020","10/31/2020","","","OGRE","12/15/2020","3/01/2023"
"059-25960","20SEPP","Sep 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","I PIERCE 591349","5/10/2012",38785,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.910506,-80.279294,"Yes","Horizontal Well","GAS","9/01/2020","9/30/2020","","","OGRE","11/13/2020","3/01/2023"
"059-25961","20APRP","Apr 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","I PIERCE 591350","5/10/2012",51735,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.910492,-80.279244,"Yes","Horizontal Well","GAS","4/01/2020","4/30/2020","","","OGRE","06/11/2020","3/01/2023"
"059-25961","20AUGP","Aug 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","I PIERCE 591350","5/10/2012",50828,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.910492,-80.279244,"Yes","Horizontal Well","GAS","8/01/2020","8/31/2020","","","OGRE","10/14/2020","3/01/2023"
"059-25961","20DECP","Dec 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","I PIERCE 591350","5/10/2012",45464.6,31,0,0,"","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.910492,-80.279244,"Yes","Horizontal Well","GAS","12/01/2020","12/31/2020","","","OGRE","02/12/2021","3/01/2023"
"059-25961","20FEBP","Feb 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","I PIERCE 591350","5/10/2012",55411,29,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.910492,-80.279244,"Yes","Horizontal Well","GAS","2/01/2020","2/29/2020","","","OGRE","04/13/2020","3/01/2023"
"059-25961","20JANP","Jan 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","I PIERCE 591350","5/10/2012",60854,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.910492,-80.279244,"Yes","Horizontal Well","GAS","1/01/2020","1/31/2020","","","OGRE","03/03/2020","3/01/2023"
"059-25961","20JULP","Jul 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","I PIERCE 591350","5/10/2012",54104,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.910492,-80.279244,"Yes","Horizontal Well","GAS","7/01/2020","7/31/2020","","","OGRE","09/14/2020","3/01/2023"
"059-25961","20JUNP","Jun 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","I PIERCE 591350","5/10/2012",56466,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.910492,-80.279244,"Yes","Horizontal Well","GAS","6/01/2020","6/30/2020","","","OGRE","08/10/2020","3/01/2023"
"059-25961","20MARP","Mar 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","I PIERCE 591350","5/10/2012",52604,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.910492,-80.279244,"Yes","Horizontal Well","GAS","3/01/2020","3/31/2020","","","OGRE","05/13/2020","3/01/2023"
"059-25961","20MAYP","May 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","I PIERCE 591350","5/10/2012",55811,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.910492,-80.279244,"Yes","Horizontal Well","GAS","5/01/2020","5/31/2020","","","OGRE","07/14/2020","3/01/2023"
"059-25961","20NOVP","Nov 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","I PIERCE 591350","5/10/2012",48516.85,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.910492,-80.279244,"Yes","Horizontal Well","GAS","11/01/2020","11/30/2020","","","OGRE","01/13/2021","3/01/2023"
"059-25961","20OCTP","Oct 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","I PIERCE 591350","5/10/2012",51972,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.910492,-80.279244,"Yes","Horizontal Well","GAS","10/01/2020","10/31/2020","","","OGRE","12/15/2020","3/01/2023"
"059-25961","20SEPP","Sep 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","I PIERCE 591350","5/10/2012",54199,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.910492,-80.279244,"Yes","Horizontal Well","GAS","9/01/2020","9/30/2020","","","OGRE","11/13/2020","3/01/2023"
"059-25998","20APRP","Apr 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","WEST RUN 591404","6/15/2012",34046,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.913975,-80.303247,"Yes","Horizontal Well","GAS","4/01/2020","4/30/2020","","","OGRE","06/11/2020","3/01/2023"
"059-25998","20AUGP","Aug 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","WEST RUN 591404","6/15/2012",33508,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.913975,-80.303247,"Yes","Horizontal Well","GAS","8/01/2020","8/31/2020","","","OGRE","10/14/2020","3/01/2023"
"059-25998","20DECP","Dec 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","WEST RUN 591404","6/15/2012",24943.23,31,0,0,"","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.913975,-80.303247,"Yes","Horizontal Well","GAS","12/01/2020","12/31/2020","","","OGRE","02/12/2021","3/01/2023"
"059-25998","20FEBP","Feb 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","WEST RUN 591404","6/15/2012",36841,29,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.913975,-80.303247,"Yes","Horizontal Well","GAS","2/01/2020","2/29/2020","","","OGRE","04/13/2020","3/01/2023"
"059-25998","20JANP","Jan 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","WEST RUN 591404","6/15/2012",45463,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.913975,-80.303247,"Yes","Horizontal Well","GAS","1/01/2020","1/31/2020","","","OGRE","03/03/2020","3/01/2023"
"059-25998","20JULP","Jul 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","WEST RUN 591404","6/15/2012",34591,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.913975,-80.303247,"Yes","Horizontal Well","GAS","7/01/2020","7/31/2020","","","OGRE","09/14/2020","3/01/2023"
"059-25998","20JUNP","Jun 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","WEST RUN 591404","6/15/2012",40942,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.913975,-80.303247,"Yes","Horizontal Well","GAS","6/01/2020","6/30/2020","","","OGRE","08/10/2020","3/01/2023"
"059-25998","20MARP","Mar 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","WEST RUN 591404","6/15/2012",27814,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.913975,-80.303247,"Yes","Horizontal Well","GAS","3/01/2020","3/31/2020","","","OGRE","05/13/2020","3/01/2023"
"059-25998","20MAYP","May 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","WEST RUN 591404","6/15/2012",39159,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.913975,-80.303247,"Yes","Horizontal Well","GAS","5/01/2020","5/31/2020","","","OGRE","07/14/2020","3/01/2023"
"059-25998","20NOVP","Nov 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","WEST RUN 591404","6/15/2012",31324.33,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.913975,-80.303247,"Yes","Horizontal Well","GAS","11/01/2020","11/30/2020","","","OGRE","01/13/2021","3/01/2023"
"059-25998","20OCTP","Oct 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","WEST RUN 591404","6/15/2012",32735,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.913975,-80.303247,"Yes","Horizontal Well","GAS","10/01/2020","10/31/2020","","","OGRE","12/15/2020","3/01/2023"
"059-25998","20SEPP","Sep 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","WEST RUN 591404","6/15/2012",37528,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.913975,-80.303247,"Yes","Horizontal Well","GAS","9/01/2020","9/30/2020","","","OGRE","11/13/2020","3/01/2023"
"059-25999","20APRP","Apr 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","D THARP 591211","6/27/2012",33152,30,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.913372,-80.272161,"Yes","Horizontal Well","GAS","4/01/2020","4/30/2020","","","OGRE","06/11/2020","3/01/2023"
"059-25999","20AUGP","Aug 2020 (PRODUCTION: Unconventional wells)","Yes","No","Active","D THARP 591211","6/27/2012",28918,31,"","","","","No","","EQT PROD CO","OGO-61555","GREENE","CENTER",39.913372,-80.272161,"Yes","Horizontal Well","GAS","8/01/2020","8/31/2020","","","OGRE","10/14/2020","3/01/2023"
